"id_cliente","nombre","apellido","curp","correo","ciudad","delegacion","estado_civil"
33250,"Francisco","Correa","XJZE767234GIDZDS99","francisco.correa.3249@fintechmasiva.com","Ciudad de México","Benito Juarez","casado/a"
33251,"Jorge","Fierro","VPNY062638OVVTHW72","jorge.fierro.3250@fintechmasiva.com","Ciudad de México","Iztacalco","casado/a"
33252,"Sandra","Luna","GEPV586643ADBVLQ48","sandra.luna.3251@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
33253,"Inés","Garibay","SNZZ713376YELSJC07","inés.garibay.3252@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
33254,"María","Chavarría","LGMF727900TZSPQF93","maría.chavarría.3253@fintechmasiva.com","Ciudad de México","Cuajimalpa","viudo/a"
33255,"Omar","Menchaca","MSDM884256DOGYOL01","omar.menchaca.3254@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
33256,"Asunción","Casanova","FCPC813099NOVSPK07","asunción.casanova.3255@fintechmasiva.com","Ciudad de México","Tlalpan","viudo/a"
33257,"Isabela","Gonzales","HBSW500789TIPDAH43","isabela.gonzales.3256@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
33258,"Arcelia","Montañez","KIEW682216VMKMPH03","arcelia.montañez.3257@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
33259,"Rodolfo","Solorio","PHXN187077VRUAAC48","rodolfo.solorio.3258@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
33260,"Nadia","Serrano","QWIP057080ECFPEL82","nadia.serrano.3259@fintechmasiva.com","Ciudad de México","Cuauhtemoc","soltero/a"
33261,"Rosalia","Barajas","HXNB065917WEVOGE45","rosalia.barajas.3260@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
33262,"Serafín","Ocasio","SCTO784004BYSKLW94","serafín.ocasio.3261@fintechmasiva.com","Ciudad de México","Milpa Alta","casado/a"
33263,"Abigail","Balderas","OCRX076812DJJNVP39","abigail.balderas.3262@fintechmasiva.com","Ciudad de México","Iztacalco","casado/a"
33264,"Alta  Gracia","Duarte","AVAB656167XQVDJE87","alta  gracia.duarte.3263@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
33265,"María del Carmen","Cardenas","MIAZ043196SDNPJV18","maría del carmen.cardenas.3264@fintechmasiva.com","Ciudad de México","Cuajimalpa","casado/a"
33266,"Paola","Lebrón","HAYX532102WTKRSK70","paola.lebrón.3265@fintechmasiva.com","Ciudad de México","Iztapalapa","soltero/a"
33267,"Wendolin","Urías","ZMXO255253CQALAW43","wendolin.urías.3266@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
33268,"Violeta","Casares","DMYZ162999FAFIYM86","violeta.casares.3267@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
33269,"María Cristina","Acuña","KPJO033857UDPNHB30","maría cristina.acuña.3268@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
33270,"Aida","Velásquez","YLNO068093GGYIYT02","aida.velásquez.3269@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
33271,"Guillermina","Serrano","CGRJ565155JKBGVV80","guillermina.serrano.3270@fintechmasiva.com","Ciudad de México","Iztapalapa","soltero/a"
33272,"Guillermina","Reséndez","SZLU306783PBPYFH53","guillermina.reséndez.3271@fintechmasiva.com","Ciudad de México","Iztapalapa","soltero/a"
33273,"Octavio","Perales","DTVR917083BKQHST09","octavio.perales.3272@fintechmasiva.com","Ciudad de México","Tlalpan","viudo/a"
33274,"Estela","Curiel","DFFW248181XXGBRC51","estela.curiel.3273@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
33275,"Ofelia","Esquivel","SSHW744341GGJNZP88","ofelia.esquivel.3274@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
33276,"Iván","Abrego","CUMN315771RNANYQ97","iván.abrego.3275@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
33277,"Víctor","Mayorga","BWRI849924DSUVVB15","víctor.mayorga.3276@fintechmasiva.com","Ciudad de México","Cuauhtemoc","soltero/a"
33278,"Armando","Hurtado","UKTS398888WJVUZE15","armando.hurtado.3277@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
33279,"Rebeca","Santiago","YXDA947893RNAXKS92","rebeca.santiago.3278@fintechmasiva.com","Ciudad de México","Azcapotzalco","casado/a"
33280,"Gabino","Armas","TUWQ826429VASRUJ54","gabino.armas.3279@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
33281,"Gustavo","Meraz","MFAT549870SKQWTA88","gustavo.meraz.3280@fintechmasiva.com","Ciudad de México","Iztacalco","casado/a"
33282,"Adalberto","Hidalgo","GDVF478564KICCOO35","adalberto.hidalgo.3281@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
33283,"Nayeli","Badillo","QRXY932118MRJFJC50","nayeli.badillo.3282@fintechmasiva.com","Ciudad de México","Tlahuac","casado/a"
33284,"Dolores","Tejeda","NDQG483688WLVDQB52","dolores.tejeda.3283@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
33285,"Jaime","Vélez","HFKZ465688VOYQTM89","jaime.vélez.3284@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
33286,"Concepción","Preciado","BAWD874796QZRJRI17","concepción.preciado.3285@fintechmasiva.com","Ciudad de México","Tlahuac","soltero/a"
33287,"Alicia","Castillo","FMSO822851AVHOPM96","alicia.castillo.3286@fintechmasiva.com","Ciudad de México","Cuauhtemoc","soltero/a"
33288,"Barbara","Tafoya","XXUX705707WCHCOC07","barbara.tafoya.3287@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
33289,"Samuel","Rivero","GOYH385534JHJABM15","samuel.rivero.3288@fintechmasiva.com","Ciudad de México","Cuajimalpa","viudo/a"
33290,"Olga","Cruz","WXUR501768ZWXLJC38","olga.cruz.3289@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
33291,"Bernabé","Alcántar","VOKP441307TICSRB54","bernabé.alcántar.3290@fintechmasiva.com","Ciudad de México","Benito Juarez","casado/a"
33292,"Paulina","Gollum","BWSF692603KWUYRX00","paulina.gollum.3291@fintechmasiva.com","Ciudad de México","Iztacalco","viudo/a"
33293,"Manuel","Vélez","GAMP313447DAEHFT90","manuel.vélez.3292@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
33294,"Gerónimo","Vela","GTGE003749JNDIQH23","gerónimo.vela.3293@fintechmasiva.com","Ciudad de México","Benito Juarez","casado/a"
33295,"Enrique","Lugo","IWGK051215NVLFTZ30","enrique.lugo.3294@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","casado/a"
33296,"Emilio","Cuellar","FTTP951541RWIIKX17","emilio.cuellar.3295@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
33297,"Yolanda","Aparicio","NLVA036924YJLTTM89","yolanda.aparicio.3296@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
33298,"Agustín","Granado","CKXN731829HLZSXM16","agustín.granado.3297@fintechmasiva.com","Ciudad de México","Milpa Alta","casado/a"
33299,"Bernardo","Pedraza","BNRT286242CZOYOE79","bernardo.pedraza.3298@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
33300,"Joaquín","Posada","JIII372780ZXIQFZ72","joaquín.posada.3299@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
33301,"Julia","Arteaga","ZIGB572727HCILWJ09","julia.arteaga.3300@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
33302,"Linda","Saldivar","WLSN209613IAYLCY65","linda.saldivar.3301@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
33303,"Anel","Zayas","ZVNA443845IHJTNR55","anel.zayas.3302@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
33304,"Eva","Villalobos","QGWQ391957SZSCWH58","eva.villalobos.3303@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
33305,"Graciela","Bermúdez","VSIW796276HRLCTB11","graciela.bermúdez.3304@fintechmasiva.com","Ciudad de México","Tlahuac","casado/a"
33306,"Alejandra","Pedroza","YVKJ014214KIHCAY22","alejandra.pedroza.3305@fintechmasiva.com","Ciudad de México","Magdalena Contreras","casado/a"
33307,"José Luis","Espinosa","PHGQ400512TVFUDX00","josé luis.espinosa.3306@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
33308,"Nelly","Macías","VGIT439956TABCQD96","nelly.macías.3307@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
33309,"Perla","Guzmán","DYLU620856HRQZUL06","perla.guzmán.3308@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
33310,"Julio César","Valdez","WVMG929726YBRUKF35","julio césar.valdez.3309@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
33311,"Rolando","Barrios","OPNE618659GFPFBH90","rolando.barrios.3310@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
33312,"Gabriel","Castillo","CGVY366306XNXOQN84","gabriel.castillo.3311@fintechmasiva.com","Ciudad de México","Alvaro Obregon","casado/a"
33313,"Ernesto","Ocasio","QQFZ886271ZFDOEX11","ernesto.ocasio.3312@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
33314,"Sessa","Ramírez","YCHN485018BIRXDC85","sessa.ramírez.3313@fintechmasiva.com","Ciudad de México","Iztacalco","viudo/a"
33315,"Benjamín","Fernández","AJKK009828LVPNXG05","benjamín.fernández.3314@fintechmasiva.com","Ciudad de México","Iztapalapa","viudo/a"
33316,"Lorenzo","de la Garza","VFIZ711908MXELSH66","lorenzo.de la garza.3315@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
33317,"Eduardo","Mena","NSJW194584IEWEKR31","eduardo.mena.3316@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
33318,"José María","Ramírez","BHZQ385485XUTBSP29","josé maría.ramírez.3317@fintechmasiva.com","Ciudad de México","Tlahuac","casado/a"
33319,"Paulina","Cardenas","LSUG446823NYPIIJ20","paulina.cardenas.3318@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
33320,"Rubén","Adame","WAQO222342CWPCPT76","rubén.adame.3319@fintechmasiva.com","Ciudad de México","Benito Juarez","soltero/a"
33321,"María Elena","Gaitán","WRVB627409GPRBFD64","maría elena.gaitán.3320@fintechmasiva.com","Ciudad de México","Tlalpan","soltero/a"
33322,"Rafaél","Ybarra","ANTW454664UMUEER19","rafaél.ybarra.3321@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
33323,"Bernardo","Gaytán","PTDS257986RRVUFJ06","bernardo.gaytán.3322@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
33324,"Hernán","Guerra","TKKV717579CNZZNB74","hernán.guerra.3323@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
33325,"Camilo","Palomo","RNEM147137UDFGOR29","camilo.palomo.3324@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
33326,"Anel","Valverde","RXPL237505MMABZM41","anel.valverde.3325@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
33327,"Rosa","Cervántez","BCCP911096QFSLLW91","rosa.cervántez.3326@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
33328,"Amelia","Maya","UFEP132399HEAWUK88","amelia.maya.3327@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
33329,"Eloy","Fajardo","APSC007169OQNPYB27","eloy.fajardo.3328@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
33330,"Luis Miguel","Polanco","MSNR140269LIWXBI18","luis miguel.polanco.3329@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
33331,"Esteban","Quintero","DCPN158801FYKDSY75","esteban.quintero.3330@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
33332,"Gabino","Calderón","PZFB832310JJSODX68","gabino.calderón.3331@fintechmasiva.com","Ciudad de México","Magdalena Contreras","casado/a"
33333,"Ilse","Gómez","XBDU442862NBYTJX55","ilse.gómez.3332@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
33334,"Martín","Patiño","IODP242686QPDUPM62","martín.patiño.3333@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","casado/a"
33335,"Francisco Javier","Navarro","WTVX913824ODTSLU11","francisco javier.navarro.3334@fintechmasiva.com","Ciudad de México","Tlalpan","viudo/a"
33336,"Celia","Cardenas","NEAE555436YIRFTU04","celia.cardenas.3335@fintechmasiva.com","Ciudad de México","Cuauhtemoc","soltero/a"
33337,"Cynthia","Camacho","DHLB365961HBKBUT01","cynthia.camacho.3336@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
33338,"José Manuél","Córdova","TTNE284368NVQEZQ37","josé manuél.córdova.3337@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
33339,"René","Rodríguez","ALPF951292QWZSQA14","rené.rodríguez.3338@fintechmasiva.com","Ciudad de México","Iztapalapa","soltero/a"
33340,"Carlota","Canales","IGWN588277ZXYRNV98","carlota.canales.3339@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","viudo/a"
33341,"Cornelio","Sanabria","XKJN661600PMJWGN83","cornelio.sanabria.3340@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
33342,"Pamela","Aponte","CFSE915588PKHLUU52","pamela.aponte.3341@fintechmasiva.com","Ciudad de México","Benito Juarez","viudo/a"
33343,"Renato","Granados","HIDC935943YJZDKA97","renato.granados.3342@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","viudo/a"
33344,"Esparta","Ortega","BCBB533021OQYXZM29","esparta.ortega.3343@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
33345,"Renato","Ávalos","SHRR657118HFZGPN29","renato.ávalos.3344@fintechmasiva.com","Ciudad de México","Milpa Alta","casado/a"
33346,"Juan","Huerta","BSWH474950UNPMOC59","juan.huerta.3345@fintechmasiva.com","Ciudad de México","Tlalpan","casado/a"
33347,"Gilberto","Porras","TDLW924395TPKISK93","gilberto.porras.3346@fintechmasiva.com","Ciudad de México","Iztacalco","casado/a"
33348,"Maximiliano","Gil","KYIB789808TJBOCZ39","maximiliano.gil.3347@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
33349,"Eugenia","Laboy","CKHR516305WHIBPV31","eugenia.laboy.3348@fintechmasiva.com","Ciudad de México","Iztapalapa","soltero/a"
33350,"Sandra","Granado","ZMZI663636BKVUKR60","sandra.granado.3349@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
33351,"Rodolfo","Cabrera","HMEB632898XHPZUK24","rodolfo.cabrera.3350@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
33352,"Marisol","Rojo","PYLG913166GDGSBZ46","marisol.rojo.3351@fintechmasiva.com","Ciudad de México","Azcapotzalco","casado/a"
33353,"Francisco","Uribe","WGSU022403AJWRRZ98","francisco.uribe.3352@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
33354,"Porfirio","Vázquez","EWFY311863TVLRMX88","porfirio.vázquez.3353@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
33355,"Teodoro","Sanches","XSBQ570158YZBYTJ28","teodoro.sanches.3354@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
33356,"Paulina","Guajardo","EACJ711402LOVZYZ99","paulina.guajardo.3355@fintechmasiva.com","Ciudad de México","Iztapalapa","viudo/a"
33357,"Karla","Garza","XSNC903813KNGLNP79","karla.garza.3356@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
33358,"Eva","Mercado","AQVI082171MTOYGR71","eva.mercado.3357@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
33359,"Serafín","Romo","LHJD756146RDYAGE85","serafín.romo.3358@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
33360,"Hermelinda","Fernández","CXZA452243XZSWSN75","hermelinda.fernández.3359@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
33361,"Rodolfo","Galindo","UBBR300295FUIDPW93","rodolfo.galindo.3360@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
33362,"Leonardo","Rangel","TRXC547773RIGNBS08","leonardo.rangel.3361@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","casado/a"
33363,"Elena","Pineda","BKWB968321XLLRSF26","elena.pineda.3362@fintechmasiva.com","Ciudad de México","Cuajimalpa","viudo/a"
33364,"María José","Tamez","ENAB835309NSEFJZ84","maría josé.tamez.3363@fintechmasiva.com","Ciudad de México","Azcapotzalco","casado/a"
33365,"Esther","Olivo","IGYY714902XHHZCK82","esther.olivo.3364@fintechmasiva.com","Ciudad de México","Milpa Alta","soltero/a"
33366,"Alta  Gracia","Reynoso","GTOD161318FLBVPR65","alta  gracia.reynoso.3365@fintechmasiva.com","Ciudad de México","Tlahuac","viudo/a"
33367,"Zoé","Trejo","GMIP717558VIPRFA12","zoé.trejo.3366@fintechmasiva.com","Ciudad de México","Azcapotzalco","casado/a"
33368,"Sandra","Lerma","ZTMF679588JAYPBF88","sandra.lerma.3367@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","viudo/a"
33369,"Rodrigo","Niño","CXOD146125KHVSDL72","rodrigo.niño.3368@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
33370,"Felipe","Barrientos","QDDO530434QUEPFW91","felipe.barrientos.3369@fintechmasiva.com","Ciudad de México","Iztapalapa","viudo/a"
33371,"Sonia","Castillo","SMUT591182RWWKVV08","sonia.castillo.3370@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
33372,"Renato","Apodaca","IDRF319769DBHEAJ36","renato.apodaca.3371@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
33373,"Concepción","Valadez","MNUJ922973UCKSWX63","concepción.valadez.3372@fintechmasiva.com","Ciudad de México","Cuauhtemoc","soltero/a"
33374,"Minerva","Pineda","HPDS937720VQPHTI16","minerva.pineda.3373@fintechmasiva.com","Ciudad de México","Iztacalco","casado/a"
33375,"Nicolás","Angulo","CFUM994861XAAPCD14","nicolás.angulo.3374@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
33376,"Nelly","Palomino","PSAO881440NBSPXJ76","nelly.palomino.3375@fintechmasiva.com","Ciudad de México","Cuajimalpa","viudo/a"
33377,"Daniela","Huerta","TYME427383QTAXMJ82","daniela.huerta.3376@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
33378,"Oswaldo","Bahena","NVOO820371JUEKLI78","oswaldo.bahena.3377@fintechmasiva.com","Ciudad de México","Magdalena Contreras","casado/a"
33379,"Zacarías","Toro","IRED827537SJYZMM19","zacarías.toro.3378@fintechmasiva.com","Ciudad de México","Magdalena Contreras","casado/a"
33380,"Asunción","Villalobos","RIQX158143UOTELM57","asunción.villalobos.3379@fintechmasiva.com","Ciudad de México","Azcapotzalco","casado/a"
33381,"Olga","Briseño","EPID122865RGFTXY09","olga.briseño.3380@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
33382,"Aurora","Sepúlveda","RURI337909NYZEOJ98","aurora.sepúlveda.3381@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
33383,"Martín","Apodaca","EBXJ621612GAISRW58","martín.apodaca.3382@fintechmasiva.com","Ciudad de México","Azcapotzalco","casado/a"
33384,"José Eduardo","Haro","ZHGU165489YNGFOB55","josé eduardo.haro.3383@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
33385,"Jaime","Camarillo","TAWC346734FOGWPW62","jaime.camarillo.3384@fintechmasiva.com","Ciudad de México","Tlahuac","soltero/a"
33386,"Concepción","Contreras","CMBR936631AYLRXX72","concepción.contreras.3385@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
33387,"Rosalia","Villa","ZYZC300460TOOVGK68","rosalia.villa.3386@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
33388,"Evelio","Noriega","QTAV287085NMDGZQ65","evelio.noriega.3387@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
33389,"Alfredo","Salinas","LDQB738467GVQXMY82","alfredo.salinas.3388@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
33390,"Nadia","Cadena","VFOG089115CIVKWW09","nadia.cadena.3389@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
33391,"Alejandra","Casanova","FNNC563865MXXOMI76","alejandra.casanova.3390@fintechmasiva.com","Ciudad de México","Iztapalapa","viudo/a"
33392,"Fabiola","Jasso","YKFI349490OFIYDH82","fabiola.jasso.3391@fintechmasiva.com","Ciudad de México","Milpa Alta","casado/a"
33393,"Augusto","Espinoza","EHZI003499LSOXXN95","augusto.espinoza.3392@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
33394,"Alfonso","Tejeda","ZXZJ896290JKIMJP49","alfonso.tejeda.3393@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","casado/a"
33395,"Bianca","Sanabria","YOCA483976TOCLYJ55","bianca.sanabria.3394@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
